545054,174230,100112,TQ4505474230,51.448485,0.086030161
545529,178546,100113,TQ4552978546,51.487144,0.094636322
538003,176437,100114,TQ3800376437,51.470078,-0.014510619
541222,177219,100115,TQ4122277219,51.476311,0.032115812
545170,178615,100116,TQ4517078615,51.487857,0.089497758
545112,178560,100117,TQ4511278560,51.487377,0.088640392
543387,175634,100118,TQ4338775634,51.461525,0.062626408
543387,175634,100119,TQ4338775634,51.461525,0.062626408
541517,175119,100120,TQ4151775119,51.457367,0.035520727
544595,178418,100121,TQ4459578418,51.486234,0.081141285
544595,178418,100122,TQ4459578418,51.486234,0.081141285
543406,177516,100123,TQ4340677516,51.478431,0.063662725
543464,177512,100124,TQ4346477512,51.478380,0.064495722
540841,178110,100125,TQ4084178110,51.484412,0.026988330
545821,178268,100126,TQ4582178268,51.484571,0.098724203
542832,175288,100127,TQ4283275288,51.458556,0.054503230
543070,172575,100128,TQ4307072575,51.434118,0.056830738
541948,174911,100129,TQ4194874911,51.455390,0.041636653
540019,178163,100130,TQ4001978163,51.485093,0.015178851
542011,175689,100131,TQ4201175689,51.462366,0.042854929
540826,173663,100132,TQ4082673663,51.444456,0.025002544
537289,177940,100133,TQ3728977940,51.483757,-0.024200175
540412,177493,100134,TQ4041277493,51.478975,0.020568960
538073,177440,100135,TQ3807377440,51.479074,-0.013111840
541246,176520,100136,TQ4124676520,51.470024,0.032181991
538861,177987,100137,TQ3886177987,51.483796,-0.0015570010
541724,173671,100138,TQ4172473671,51.444304,0.037918612
541724,173671,100139,TQ4172473671,51.444304,0.037918612
544151,177486,100140,TQ4415177486,51.477972,0.074370994
540764,177627,100141,TQ4076477627,51.480091,0.025687782
541865,178397,100142,TQ4186578397,51.486736,0.041841067
545264,177428,100143,TQ4526477428,51.477167,0.090362847
545264,177428,100144,TQ4526477428,51.477167,0.090362847
542375,178697,100145,TQ4237578697,51.489303,0.049302257
543932,173264,100146,TQ4393273264,51.440091,0.069502728
543448,171926,100147,TQ4344871926,51.428190,0.062002298
540311,175836,100148,TQ4031175836,51.464110,0.018458170
543480,171884,100149,TQ4348071884,51.427805,0.062445278
547069,179278,100150,TQ4706979278,51.493324,0.11710518
545525,177585,100151,TQ4552577585,51.478510,0.094183087
546656,179560,100152,TQ4665679560,51.495965,0.11127744
538073,177440,100153,TQ3807377440,51.479074,-0.013111840
540596,175520,100154,TQ4059675520,51.461200,0.022432597
542625,178829,100155,TQ4262578829,51.490427,0.052953927
544122,178461,100156,TQ4412278461,51.486741,0.074351236
546939,180338,100157,TQ4693980338,51.502882,0.11567499
544682,179291,100158,TQ4468279291,51.494056,0.082750916
546738,180895,100159,TQ4673880895,51.507939,0.11301268
543887,178056,100160,TQ4388778056,51.483161,0.070804096
541763,175533,100161,TQ4176375533,51.461026,0.039224915
544981,177699,100162,TQ4498177699,51.479674,0.086401778
543186,178646,100163,TQ4318678646,51.488640,0.060954701
541549,177353,100164,TQ4154977353,51.477434,0.036874854
539398,178485,100165,TQ3939878485,51.488139,0.0063680606
543236,176562,100166,TQ4323676562,51.469902,0.060830011
542989,174524,100167,TQ4298974524,51.451651,0.056452913
540873,177706,100168,TQ4087377706,51.480774,0.027287868
539329,178289,100169,TQ3932978289,51.486395,0.0052976233
544274,178095,100170,TQ4427478095,51.483413,0.076389485
543194,178936,100171,TQ4319478936,51.491244,0.061187381
543505,174748,100172,TQ4350574748,51.453534,0.063964606
544893,178594,100173,TQ4489378594,51.487739,0.085502349
538127,177732,100174,TQ3812777732,51.481685,-0.012220640
543728,178491,100175,TQ4372878491,51.487110,0.068692765
542156,175625,100176,TQ4215675625,51.461754,0.044915064
546166,179075,100177,TQ4616679075,51.491733,0.10402313
541151,175396,100178,TQ4115175396,51.459948,0.030366765
543633,177821,100179,TQ4363377821,51.481114,0.067053172
546767,180139,100180,TQ4676780139,51.501138,0.11311594
547142,180957,100181,TQ4714280957,51.508391,0.11885565
542250,174421,100182,TQ4225074421,51.450912,0.045783434
544831,178057,100183,TQ4483178057,51.482929,0.084389927
543268,176919,100184,TQ4326876919,51.473101,0.061435015
542034,176480,100185,TQ4203476480,51.469468,0.043503334
546423,179244,100186,TQ4642379244,51.493186,0.10779238
546432,180397,100187,TQ4643280397,51.503543,0.10840003
541806,174461,100188,TQ4180674461,51.451382,0.039414037
544345,174937,100189,TQ4434574937,51.455019,0.076122620
540856,175919,100190,TQ4085675919,51.464721,0.026331502
546432,180397,100191,TQ4643280397,51.503543,0.10840003
539630,177440,100192,TQ3963077440,51.478692,0.0092945398
538590,177088,100193,TQ3859077088,51.475784,-0.0058097466
546176,177800,100194,TQ4617677800,51.480275,0.10363967
540926,177226,100195,TQ4092677226,51.476448,0.027859263
543353,174161,100196,TQ4335374161,51.448297,0.061540877
546726,180495,100197,TQ4672680495,51.504348,0.11267362
540209,177029,100198,TQ4020977029,51.474856,0.017463675
540095,176757,100199,TQ4009576757,51.472440,0.015715543
540433,174828,100200,TQ4043374828,51.455022,0.019813299
543704,172762,100201,TQ4370472762,51.435638,0.066020991
540572,174309,100202,TQ4057274309,51.450324,0.021606491
539675,176150,100203,TQ3967576150,51.467089,0.0094326471
541778,174205,100204,TQ4177874205,51.449089,0.038908856
542173,177854,100205,TQ4217377854,51.481779,0.046055616
545275,176991,100206,TQ4527576991,51.473237,0.090341596
539092,178006,100207,TQ3909278006,51.483910,0.0017750879
544584,178535,100208,TQ4458478535,51.487288,0.081030840
527323,128190,100209,TQ2732328190,51.038970,-0.18534013
545275,176991,100210,TQ4527576991,51.473237,0.090341596
546020,178549,100211,TQ4602078549,51.487045,0.10170424
535916,184524,100212,TQ3591684524,51.543254,-0.041425015
533227,183661,100213,TQ3322783661,51.536139,-0.080504276
532830,186146,100214,TQ3283086146,51.558564,-0.085287532
532830,186146,100215,TQ3283086146,51.558564,-0.085287532
534440,185098,100216,TQ3444085098,51.548765,-0.062477308
534224,186153,100217,TQ3422486153,51.558297,-0.065188329
535671,184827,100218,TQ3567184827,51.546036,-0.044839093
533197,183412,100219,TQ3319783412,51.533909,-0.081030672
533197,183412,100220,TQ3319783412,51.533909,-0.081030672
533631,185118,100221,TQ3363185118,51.549137,-0.074130141
534233,188030,100222,TQ3423388030,51.575162,-0.064342316
536126,185583,100223,TQ3612685583,51.552720,-0.037989256
533254,184727,100224,TQ3325484727,51.545712,-0.079712003
536980,184834,100225,TQ3698084834,51.545783,-0.025970860
534450,184386,100226,TQ3445084386,51.542365,-0.062604982
534450,184386,100227,TQ3445084386,51.542365,-0.062604982
533752,183613,100228,TQ3375283613,51.535584,-0.072957553
535636,183779,100229,TQ3563683779,51.536626,-0.045747031
534642,183828,100230,TQ3464283828,51.537305,-0.060051272
535218,185910,100231,TQ3521885910,51.555876,-0.050951948
535292,184869,100232,TQ3529284869,51.546504,-0.050285228
534289,186613,100233,TQ3428986613,51.562415,-0.064075722
535394,184242,100234,TQ3539484242,51.540845,-0.049056170
533825,184027,100235,TQ3382584027,51.539287,-0.071748444
533638,183358,100236,TQ3363883358,51.533319,-0.074696903
535529,185756,100237,TQ3552985756,51.554418,-0.046528047
535529,185756,100238,TQ3552985756,51.554418,-0.046528047
533380,185516,100239,TQ3338085516,51.552773,-0.077597165
534243,183445,100240,TQ3424383445,51.533958,-0.065946643
533714,185576,100241,TQ3371485576,51.553233,-0.072759879
535010,186746,100242,TQ3501086746,51.563438,-0.053629629
532494,183307,100243,TQ3249483307,51.533130,-0.091199555
534111,187372,100244,TQ3411187372,51.569278,-0.066352705
532859,183527,100245,TQ3285983527,51.535022,-0.085857492
533537,186525,100246,TQ3353786525,51.561803,-0.074951232
533537,186525,100247,TQ3353786525,51.561803,-0.074951232
532393,187810,100248,TQ3239387810,51.573620,-0.090961346
532393,187810,100249,TQ3239387810,51.573620,-0.090961346
536310,185685,100250,TQ3631085685,51.553592,-0.035297526
533018,187474,100251,TQ3301887474,51.570453,-0.082075105
532960,185754,100252,TQ3296085754,51.555011,-0.083561461
534149,187016,100253,TQ3414987016,51.566070,-0.065940525
534277,185987,100254,TQ3427785987,51.556793,-0.064487596
534738,186059,100255,TQ3473886059,51.557330,-0.057814346
534968,187170,100256,TQ3496887170,51.567259,-0.054072507
533510,187449,100257,TQ3351087449,51.570113,-0.074989821
532963,186776,100258,TQ3296386776,51.564194,-0.083132069
531839,186844,100259,TQ3183986844,51.565069,-0.099312936
534224,186153,100260,TQ3422486153,51.558297,-0.065188329
536002,186066,100261,TQ3600286066,51.557090,-0.039590019
535275,184989,100262,TQ3527584989,51.547586,-0.050484145
533726,184592,100263,TQ3372684592,51.544388,-0.072960591
533206,184640,100264,TQ3320684640,51.544942,-0.080436707
536148,184781,100265,TQ3614884781,51.545507,-0.037982238
532997,183073,100266,TQ3299783073,51.530909,-0.084040347
533258,185524,100267,TQ3325885524,51.552873,-0.079352731
533242,182802,100268,TQ3324282802,51.528416,-0.080612862
534264,183839,100269,TQ3426483839,51.537493,-0.065493945
535320,184155,100270,TQ3532084155,51.540081,-0.050155979
533081,186564,100271,TQ3308186564,51.562261,-0.081510893
532839,186834,100272,TQ3283986834,51.564744,-0.084898046
536148,184781,100273,TQ3614884781,51.545507,-0.037982238
534408,186210,100274,TQ3440886210,51.558765,-0.062513957
533974,186970,100275,TQ3397486970,51.565698,-0.068481337
534629,185541,100276,TQ3462985541,51.552701,-0.059583806
533829,183266,100277,TQ3382983266,51.532447,-0.071979811
535150,185780,100278,TQ3515085780,51.554724,-0.051982113
532879,186072,100279,TQ3287986072,51.557887,-0.084609060
535413,185117,100280,TQ3541385117,51.548703,-0.048445956
533913,185496,100281,TQ3391385496,51.552467,-0.069921769
533481,187911,100282,TQ3348187911,51.574271,-0.075232639
533613,187732,100283,TQ3361387732,51.572631,-0.073397024
535046,184634,100284,TQ3504684634,51.544451,-0.053920814
535492,184933,100285,TQ3549284933,51.547031,-0.047378113
534007,187246,100286,TQ3400787246,51.568171,-0.067900374
533530,187905,100287,TQ3353087905,51.574206,-0.074528266
533070,187597,100288,TQ3307087597,51.571546,-0.081278707
534258,187015,100289,TQ3425887015,51.566035,-0.064369259
533621,187688,100290,TQ3362187688,51.572234,-0.073298375
532994,187930,100291,TQ3299487930,51.574557,-0.082248733
533621,187688,100292,TQ3362187688,51.572234,-0.073298375
533153,187929,100293,TQ3315387929,51.574510,-0.079956076
534146,187743,100294,TQ3414687743,51.572604,-0.065706495
533811,187086,100295,TQ3381187086,51.566779,-0.070787463
533841,187130,100296,TQ3384187130,51.567168,-0.070338149
532915,187972,100297,TQ3291587972,51.574953,-0.083372164
533958,187920,100298,TQ3395887920,51.574239,-0.068350190
533064,187207,100299,TQ3306487207,51.568043,-0.081512785
534460,187173,100300,TQ3446087173,51.567407,-0.061396275
535773,185881,100301,TQ3577385881,51.555482,-0.042962591
534019,186915,100302,TQ3401986915,51.565193,-0.067853448
537643,179702,100303,TQ3764379702,51.499505,-0.018418765
533594,184875,100304,TQ3359484875,51.546962,-0.074755629
535111,186949,100305,TQ3511186949,51.565238,-0.052095465
533934,186825,100306,TQ3393486825,51.564405,-0.069113288
534629,185541,100307,TQ3462985541,51.552701,-0.059583806
534610,185902,100308,TQ3461085902,51.555950,-0.059719636
548154,167569,100309,TQ4815467569,51.387831,0.12782675
532712,182910,100310,TQ3271282910,51.529512,-0.088207956
533294,185654,100311,TQ3329485654,51.554033,-0.078784577
526230,185034,100312,TQ2623085034,51.550085,-0.18083997
524788,177797,100313,TQ2478877797,51.485366,-0.20418614
524381,176662,100314,TQ2438176662,51.475255,-0.21044402
522759,180583,100315,TQ2275980583,51.510848,-0.23242450
522645,179588,100316,TQ2264579588,51.501931,-0.23441210
524114,178545,100317,TQ2411478545,51.492237,-0.21362533
524079,177674,100318,TQ2407977674,51.484417,-0.21443504
524386,176045,100319,TQ2438676045,51.469709,-0.21058905
523727,176629,100320,TQ2372776629,51.475102,-0.21986753
523706,179379,100321,TQ2370679379,51.499821,-0.21920711
524403,178848,100322,TQ2440378848,51.494896,-0.20935799
522755,181081,100323,TQ2275581081,51.515325,-0.23230887
522760,179365,100324,TQ2276079365,51.499901,-0.23283364
522938,180698,100325,TQ2293880698,51.511843,-0.22980636
523026,179840,100326,TQ2302679840,51.504113,-0.22883794
522600,180100,100327,TQ2260080100,51.506542,-0.23488230
522590,178797,100328,TQ2259078797,51.494834,-0.23547866
525224,177604,100329,TQ2522477604,51.483535,-0.19797855
524737,176318,100330,TQ2473776318,51.472085,-0.20544204
522501,182898,100331,TQ2250182898,51.531709,-0.23533637
525887,176415,100332,TQ2588776415,51.472703,-0.18885880
523316,179271,100333,TQ2331679271,51.498936,-0.22486050
523607,177859,100334,TQ2360777859,51.486182,-0.22116445
521948,181361,100335,TQ2194881361,51.518016,-0.24383627
525419,176228,100336,TQ2541976228,51.471126,-0.19565982
523582,177153,100337,TQ2358277153,51.479843,-0.22177115
524416,177532,100338,TQ2441677532,51.483066,-0.20963418
525155,176169,100339,TQ2515576169,51.470654,-0.19947964
521631,179719,100340,TQ2163179719,51.503327,-0.24896858
522318,180664,100341,TQ2231880664,51.511672,-0.23874804
524798,177764,100342,TQ2479877764,51.485067,-0.20405385
522430,179776,100343,TQ2243079776,51.503667,-0.23744290
524167,176390,100344,TQ2416776390,51.472858,-0.21361926
525175,176754,100345,TQ2517576754,51.475907,-0.19898480
522568,179018,100346,TQ2256879018,51.496825,-0.23571873
524414,177667,100347,TQ2441477667,51.484280,-0.20961545
523886,178719,100348,TQ2388678719,51.493850,-0.21684676
524468,176864,100349,TQ2446876864,51.477052,-0.20912088
523932,179282,100350,TQ2393279282,51.498900,-0.21598695
523176,178344,100351,TQ2317678344,51.490635,-0.22719959
522274,178492,100352,TQ2227478492,51.492161,-0.24013391
523106,180001,100353,TQ2310680001,51.505542,-0.22762976
521890,179649,100354,TQ2189079649,51.502642,-0.24526303
522736,180735,100355,TQ2273680735,51.512219,-0.23270290
523812,178559,100356,TQ2381278559,51.492429,-0.21796823
524581,177345,100357,TQ2458177345,51.481350,-0.20732511
524042,176935,100358,TQ2404276935,51.477783,-0.21522693
522377,180823,100359,TQ2237780823,51.513088,-0.23784312
524106,177335,100360,TQ2410677335,51.481364,-0.21416542
525368,175859,100361,TQ2536875859,51.467821,-0.19652447
522925,181489,100362,TQ2292581489,51.518954,-0.22971801
523435,178678,100363,TQ2343578678,51.493580,-0.22335426
525134,176562,100364,TQ2513476562,51.474191,-0.19964278
525516,177432,100365,TQ2551677432,51.481925,-0.19383663
523743,178859,100366,TQ2374378859,51.495140,-0.21885653
512858,169744,100367,TQ1285869744,51.415490,-0.37849100
523536,178930,100368,TQ2353678930,51.495823,-0.22181202
522972,178861,100369,TQ2297278861,51.495326,-0.22995648
522457,178593,100370,TQ2245778593,51.493029,-0.23746427
523811,178942,100371,TQ2381178942,51.495871,-0.21784839
525016,176786,100372,TQ2501676786,51.476230,-0.20126173
522386,178711,100373,TQ2238678711,51.494105,-0.23844559
524356,176938,100374,TQ2435676938,51.477741,-0.21070674
525738,176341,100375,TQ2573876341,51.472071,-0.19102928
522559,178561,100376,TQ2255978561,51.492719,-0.23600687
525219,177429,100377,TQ2521977429,51.481964,-0.19811251
522062,180146,100378,TQ2206280146,51.507071,-0.24261436
522820,181248,100379,TQ2282081248,51.516811,-0.23131447
493805,167066,100380,SU9380567066,51.394887,-0.65309084
522684,180419,100381,TQ2268480419,51.509390,-0.23356171
522474,180669,100382,TQ2247480669,51.511683,-0.23649944
524849,178270,100383,TQ2484978270,51.489604,-0.20314098
529985,187573,100384,TQ2998587573,51.572050,-0.12577625
530441,183608,100385,TQ3044183608,51.536313,-0.12066942
530859,186986,100386,TQ3085986986,51.566573,-0.11339060
529580,186846,100387,TQ2958086846,51.565610,-0.13188468
531240,183798,100388,TQ3124083798,51.537835,-0.10908524
532490,184260,100389,TQ3249084260,51.541695,-0.090898855
531173,184131,100390,TQ3117384131,51.540843,-0.10992675
531064,184788,100391,TQ3106484788,51.546773,-0.11125310
530342,184544,100392,TQ3034284544,51.544747,-0.12174970
531770,184284,100393,TQ3177084284,51.542079,-0.10126607
529695,186359,100394,TQ2969586359,51.561207,-0.13040599
530915,184906,100395,TQ3091584906,51.547868,-0.11335679
530897,185227,100396,TQ3089785227,51.550757,-0.11349690
531678,186560,100397,TQ3167886560,51.562554,-0.10174065
531811,184603,100398,TQ3181184603,51.544937,-0.10055582
531811,184603,100399,TQ3181184603,51.544937,-0.10055582
532186,183947,100400,TQ3218683947,51.538954,-0.095397340
530584,183537,100401,TQ3058483537,51.535642,-0.11863512
531433,185329,100402,TQ3143385329,51.551549,-0.10573276
530146,187006,100403,TQ3014687006,51.566917,-0.12366425
532490,184260,100404,TQ3249084260,51.541695,-0.090898855
531802,186280,100405,TQ3180286280,51.560009,-0.10005770
530483,186145,100406,TQ3048386145,51.559102,-0.11912417
531982,183273,100407,TQ3198283273,51.532945,-0.098589517
529016,186684,100408,TQ2901686684,51.564283,-0.14007655
531400,182600,100409,TQ3140082600,51.527032,-0.10722622
0,0,100410,SV0000000000,49.766809,-7.5571598
531535,184551,100411,TQ3153584551,51.544534,-0.10455307
530782,186383,100412,TQ3078286383,51.561172,-0.11472504
530782,186383,100413,TQ3078286383,51.561172,-0.11472504
532624,182325,100414,TQ3262482325,51.524275,-0.089695864
531942,182766,100415,TQ3194282766,51.528398,-0.099355634
532981,185349,100416,TQ3298185349,51.551366,-0.083411723
532981,185349,100417,TQ3298185349,51.551366,-0.083411723
530838,186121,100418,TQ3083886121,51.558804,-0.11401506
531312,183446,100419,TQ3131283446,51.534655,-0.10817887
530937,186804,100420,TQ3093786804,51.564919,-0.11233363
530937,186804,100421,TQ3093786804,51.564919,-0.11233363
530342,184544,100422,TQ3034284544,51.544747,-0.12174970
532543,183917,100423,TQ3254383917,51.538601,-0.090264098
532543,183917,100424,TQ3254383917,51.538601,-0.090264098
531173,184131,100425,TQ3117384131,51.540843,-0.10992675
530952,183516,100426,TQ3095283516,51.535368,-0.11334019
531770,184284,100427,TQ3177084284,51.542079,-0.10126607
530634,183172,100428,TQ3063483172,51.532350,-0.11804993
529695,186359,100429,TQ2969586359,51.561207,-0.13040599
529772,185609,100430,TQ2977285609,51.554449,-0.12957236
532387,185620,100431,TQ3238785620,51.553941,-0.091871942
530090,187755,100432,TQ3009087755,51.573661,-0.12419469
529455,187610,100433,TQ2945587610,51.572504,-0.13340588
532376,182029,100434,TQ3237682029,51.521673,-0.093379617
529995,184974,100435,TQ2999584974,51.548691,-0.12659213
531189,182756,100436,TQ3118982756,51.528483,-0.11020802
530896,185179,100437,TQ3089685179,51.550326,-0.11352916
531600,183377,100438,TQ3160083377,51.533968,-0.10405479
529508,186512,100439,TQ2950886512,51.562625,-0.13304581
531758,186077,100440,TQ3175886077,51.558195,-0.10076806
528892,187162,100441,TQ2889287162,51.568607,-0.14168935
533263,184936,100442,TQ3326384936,51.547588,-0.079503204
532463,182576,100443,TQ3246382576,51.526569,-0.091920906
530342,186726,100444,TQ3034286726,51.564356,-0.12094176
531162,184855,100445,TQ3116284855,51.547352,-0.10981567
531845,184012,100446,TQ3184584012,51.539618,-0.10028700
531847,182367,100447,TQ3184782367,51.524834,-0.10087352
530855,183827,100448,TQ3085583827,51.538185,-0.11462242
532024,185906,100449,TQ3202485906,51.556596,-0.096997396
530746,186961,100450,TQ3074686961,51.566374,-0.11502928
530554,183629,100451,TQ3055483629,51.536476,-0.11903332
531981,185153,100452,TQ3198185153,51.549839,-0.097899589
529750,185518,100453,TQ2975085518,51.553636,-0.12992305
532038,183639,100454,TQ3203883639,51.536221,-0.097645509
531721,185476,100455,TQ3172185476,51.552803,-0.10152638
530684,187037,100456,TQ3068487037,51.567072,-0.11589504
531007,183248,100457,TQ3100783248,51.532947,-0.11264729
532888,182441,100458,TQ3288882441,51.525256,-0.085849025
529090,187296,100459,TQ2909087296,51.569766,-0.13878497
529728,187094,100460,TQ2972887094,51.567804,-0.12965918
532064,182084,100461,TQ3206482084,51.522241,-0.097853393
531874,182346,100462,TQ3187482346,51.524639,-0.10049241
531998,181875,100463,TQ3199881875,51.520378,-0.098882359
532062,186143,100464,TQ3206286143,51.558717,-0.096360656
530478,187599,100465,TQ3047887599,51.572170,-0.11865697
532471,183058,100466,TQ3247183058,51.530898,-0.091624536
531979,183618,100467,TQ3197983618,51.536046,-0.098503543
531766,183453,100468,TQ3176683453,51.534613,-0.10163448
531990,185060,100469,TQ3199085060,51.549002,-0.097804724
529551,186862,100470,TQ2955186862,51.565760,-0.13229694
532288,183851,100471,TQ3228883851,51.538067,-0.093963517
524508,181712,100472,TQ2450881712,51.520612,-0.20683602
524052,180593,100473,TQ2405280593,51.510656,-0.21379843
527203,177835,100474,TQ2720377835,51.485170,-0.16941037
524578,181680,100475,TQ2457881680,51.520309,-0.20583893
523612,180946,100476,TQ2361280946,51.513925,-0.22001190
526554,177396,100477,TQ2655477396,51.481370,-0.17890938
523831,181997,100478,TQ2383181997,51.523322,-0.21648858
524414,181794,100479,TQ2441481794,51.521370,-0.20816122
526029,178368,100480,TQ2602978368,51.490223,-0.18611912
524779,181067,100481,TQ2477981067,51.514756,-0.20316025
525233,180251,100482,TQ2523380251,51.507322,-0.19691054
527415,178681,100483,TQ2741578681,51.492725,-0.16605377
524136,182280,100484,TQ2413682280,51.525799,-0.21199497
523676,181272,100485,TQ2367681272,51.516840,-0.21897580
526612,177707,100486,TQ2661277707,51.484152,-0.17796319
