523928,181778,100505
524213,179844,100506
526010,177915,100507
526502,178797,100508
524946,176910,100509
524211,180097,100510
526555,178883,100511
526663,178950,100512
523767,181435,100513
527728,178892,100514
526041,179367,100515
526259,178659,100516
527209,179191,100517
527797,179194,100518
525308,180690,100519
526362,178482,100520
527841,179203,100521
527991,178367,100522
519997,177937,100523
526225,179237,100524
526459,179022,100526
524403,178848,100527
506562,172173,100528
530862,179609,100529
526893,176621,100530
525458,180723,100531
524369,181680,100532
527623,179103,100533
525872,179320,100534
527100,177827,100535
525723,180696,100536
525763,179751,100537
526802,177872,100538
525866,178591,100539
526502,178737,100540
528802,181843,100541
525102,180625,100542
526885,179631,100543
533574,181078,100544
523810,181595,100545
525989,177417,100546
526663,178950,100547
552900,168581,100548
526369,177713,100549
529788,175189,100550
531443,174834,100551
531196,178576,100552
529960,174165,100553
530740,173735,100554
531929,172739,100555
530994,177580,100556
529358,174325,100557
529358,174325,100558
532480,176144,100559
529473,175582,100560
531262,176740,100561
531443,174834,100562
532365,171647,100563
529288,170025,100564
529969,175231,100565
529067,176207,100566
529164,173386,100567
531198,177886,100568
531198,177886,100569
531122,172473,100570
531122,172473,100571
531996,175145,100572
531185,179665,100573
532856,171503,100574
529973,176240,100575
529999,176292,100576
533512,170963,100577
530256,173786,100578
532355,173672,100579
532355,173672,100580
530603,175299,100581
530821,175861,100582
530821,175861,100583
530757,174948,100584
530786,171686,100585
529567,173153,100586
531108,174289,100587
530783,178344,100588
531071,178909,100589
529774,169818,100590
530264,177481,100591
529881,174323,100592
531556,171096,100593
531198,173161,100594
531198,173161,100595
531108,174289,100596
532733,172061,100597
530167,176541,100598
530055,174685,100599
531716,176212,100600
529881,174323,100601
531795,171950,100602
531716,176212,100603
530243,177187,100604
531300,176835,100605
530180,174638,100606
531486,175134,100607
531042,172902,100608
531312,178655,100609
531482,176949,100610
530642,173424,100611
528789,175481,100612
530518,176047,100613
531782,177253,100614
531478,176039,100615
531761,174518,100616
529711,171437,100617
532197,171468,100618
530822,177860,100619
532228,175575,100620
530488,177314,100621
530854,173742,100622
531142,175926,100623
532224,171065,100624
530793,178036,100625
530694,176630,100626
531881,176931,100627
529156,173718,100628
530677,177967,100629
530706,174698,100630
529666,173374,100631
530403,171145,100632
530019,170582,100633
530994,177078,100634
530946,176761,100635
529453,174993,100636
529156,173718,100637
530893,171230,100638
530821,172106,100639
530917,177632,100640
531466,173379,100641
531386,180308,100642
532287,173727,100643
532627,173038,100644
532233,172849,100645
530247,170530,100646
530570,173100,100647
529515,172342,100648
530469,172478,100649
533695,175121,100650
529668,173481,100651
531901,172777,100652
530285,171729,100653
530681,175912,100654
531263,178155,100655
529999,174544,100656
580158,109451,100657
515908,133010,100658
530976,173788,100659
531995,172783,100660
532003,175299,100661
531988,172830,100662
529940,172557,100663
445057,164493,100664
530278,174656,100665
531303,178798,100666
536620,177982,100667
536087,175107,100668
537731,173422,100669
537311,174487,100670
536254,172024,100671
537455,172415,100672
540086,173628,100673
536543,174956,100674
536358,177160,100675
540545,172843,100676
536070,173436,100677
536327,178410,100678
539164,171810,100679
535632,176449,100680
537494,171845,100681
538792,174795,100682
539371,172482,100683
537110,174807,100684
536930,177681,100685
536607,171749,100686
538752,174369,100687
537465,173958,100688
536277,175737,100689
534761,172179,100690
535468,176916,100691
540149,171655,100692
539350,174478,100693
536830,177170,100694
537042,176596,100695
541432,171932,100696
535717,177430,100697
540245,172313,100698
539405,171393,100699
536828,173191,100700
537770,173407,100701
539055,173451,100702
539055,173451,100703
536370,174094,100704
536370,174094,100705
537351,177206,100706
538945,172742,100707
538945,172742,100708
539376,176050,100709
535292,173813,100710
534813,172681,100711
536041,178131,100712
536827,176434,100713
534976,173432,100714
535860,172698,100715
537241,176322,100716
539672,174662,100717
536338,172903,100718
539253,176405,100719
536414,175169,100720
535515,172758,100721
539874,171640,100722
535188,172518,100723
539396,175309,100724
537997,171320,100725
535296,172015,100726
536349,176875,100727
538325,171872,100728
537224,177395,100729
537996,174766,100730
536204,171826,100731
536259,171533,100732
538324,175333,100733
537294,176489,100734
539444,174637,100735
538912,175789,100736
536366,173525,100737
539752,173994,100738
537933,173402,100739
536445,177315,100740
535005,172368,100741
538361,172407,100742
537552,171151,100743
540266,171826,100744
535796,172139,100745
536185,176113,100746
537154,174148,100747
537032,176920,100748
539574,174825,100749
537237,175236,100750
539174,175741,100751
539024,171621,100752
536124,175140,100753
537093,173490,100754
537698,173171,100755
540084,177322,100756
534676,171482,100757
537075,175596,100758
535996,176135,100759
536369,172165,100760
534227,170080,100761
540047,172372,100762
539238,171938,100763
536086,175563,100764
536370,172177,100765
537621,171451,100766
533656,179025,100767
533573,177117,100768
533578,172013,100769
534515,176877,100770
533288,177471,100771
533743,177638,100772
535183,176578,100773
535335,179689,100774
534319,175761,100775
533015,175043,100776
533015,175043,100777
532815,177147,100778
532815,177147,100779
534575,177497,100780
532214,179740,100781
533624,177958,100782
532228,177123,100783
531943,178490,100784
532360,176513,100785
533269,175790,100786
532981,174097,100787
534823,178551,100788
533488,177465,100789
534340,174098,100790
533244,179211,100791
533642,175371,100792
533949,174413,100793
535369,176100,100794
535190,178023,100795
535830,175214,100796
534743,176680,100797
532224,177728,100798
532518,179108,100799
531692,178119,100800
533366,172068,100801
532889,176333,100802
532828,177988,100803
534499,177041,100804
534499,177041,100805
534641,175729,100806
536369,179935,100807
534423,179618,100808
532525,178379,100809
535484,178762,100810
533094,179804,100811
534910,179032,100812
533570,179825,100813
533028,178832,100814
532497,178834,100815
531591,179128,100816
534192,178136,100817
535095,177517,100818
535897,179666,100819
534264,178907,100820
533566,176849,100821
533647,178966,100822
533016,174251,100823
532857,178548,100824
533921,176804,100825
534323,177446,100826
533123,177455,100827
531527,179415,100828
534223,179425,100829
534049,175559,100830
532297,178577,100831
534097,179619,100832
535330,179141,100833
532485,179893,100834
531616,179248,100835
534646,176177,100836
535947,180402,100837
532078,178089,100838
532484,178081,100839
532389,179937,100840
536038,179747,100841
534017,178910,100842
533441,178209,100843
533216,172108,100844
532849,174779,100845
535230,174963,100846
532629,179134,100847
533853,176621,100848
532857,179036,100849
532010,177196,100850
535351,174032,100851
534062,174062,100852
532109,177303,100853
532109,177303,100854
531739,179767,100855
533192,178386,100856
535096,176433,100857
534205,179715,100858
531562,179260,100859
532238,176847,100860
533191,172993,100861
533196,172317,100862
533103,174616,100863
533359,174611,100864
533726,179769,100865
532186,174572,100866
529879,176879,100867
533027,177290,100868
533552,175275,100869
532913,179245,100870
536060,179931,100871
531952,177212,100872
534252,178747,100873
535594,175114,100874
530620,179339,100875
537211,166495,100876
502847,184606,100877
534130,177566,100878
532777,179711,100879
533550,177449,100880
534329,178851,100881
537629,182680,100882
537693,181255,100883
533684,182811,100884
535782,181478,100885
535568,182775,100886
535617,182047,100887
536179,182059,100888
535593,182316,100889
536179,182059,100890
535452,183006,100891
537853,182838,100892
533888,181473,100893
536206,181504,100894
535119,180864,100895
536115,183374,100896
533972,182914,100897
538254,179195,100898
538399,181277,100899
536813,180888,100900
537486,182177,100901
535260,182916,100902
534743,182456,100903
537560,178580,100904
534346,181242,100905
535216,182155,100906
534502,182835,100907
534427,182833,100908
536787,182835,100909
536787,182835,100910
535682,181244,100911
537992,182318,100912
537483,181055,100913
535051,183434,100914
535119,180864,100915
536311,183145,100916
535276,181826,100917
534355,182089,100918
536644,183459,100919
537943,181797,100920
536504,181262,100921
537074,181611,100922
534719,182243,100923
537693,181255,100924
537693,181255,100925
533612,182593,100926
537160,182604,100927
538273,180944,100928
534346,181242,100929
534355,182089,100930
537259,179545,100931
538254,179195,100932
536644,183459,100933
534348,182017,100934
534320,180791,100935
534344,180251,100936
535234,182582,100937
536272,181728,100938
534732,181144,100939
534367,181447,100940
535263,181775,100941
537579,181154,100942
534185,182356,100943
533875,181751,100944
536313,182505,100945
536632,181305,100946
535266,183334,100947
536767,181220,100948
537541,182817,100949
534143,182018,100950
537362,178752,100951
535266,183334,100952
535057,183029,100953
538579,178697,100954
535206,181217,100955
533939,182322,100956
534708,180090,100957
536879,181745,100958
534320,180791,100959
535063,180371,100960
537666,181580,100961
533902,181086,100962
535206,181217,100963
537507,180862,100964
538190,182375,100965
538021,181467,100966
535529,182654,100967
534736,181259,100968
535898,181752,100969
537149,181815,100970
534008,182708,100971
534550,182928,100972
534690,181987,100973
538426,178457,100974
536855,182784,100975
537432,181208,100976
535821,181528,100977
535328,181182,100978
534791,183010,100979
535583,183278,100980
534868,181083,100981
534514,181414,100982
538278,181696,100983
534471,181401,100984
535534,182388,100985
548366,99940,100986
536992,182799,100987
534486,182341,100988
536736,182376,100989
528360,173530,100990
521997,174014,100991
526857,176810,100992
527359,176080,100993
527840,171331,100994
528663,173802,100995
526161,174286,100996
526418,173238,100997
527681,174732,100998
527035,176960,100999
529387,176675,101000
524669,175124,101001
527103,171838,101002
528113,176595,101003
529388,170794,101004
526162,172951,101005
526881,175971,101006
527649,172521,101007
528020,171453,101008
528505,170892,101009
526899,175236,101010
527750,174463,101011
527750,174463,101012
523675,175472,101013
528402,176123,101014
529195,177257,101015
528964,170848,101016
528424,173004,101017
525248,173488,101018
527435,170988,101019
528099,176014,101020
526650,171795,101021
526161,174028,101022
525886,173177,101023
525241,174576,101024
528515,175503,101025
524906,173501,101026
524070,173321,101027
522909,174502,101028
522275,173317,101029
526441,175479,101030
524020,173827,101031
524238,172951,101032
521816,174000,101033
523226,175760,101034
527406,175840,101035
528154,173676,101036
523640,175351,101037
522568,173689,101038
527416,176084,101039
527416,176084,101040
525950,174606,101041
527651,171395,101042
526093,174932,101043
529322,176967,101044
525119,174894,101045
523670,175603,101046
528296,173119,101047
528837,176954,101048
524889,173911,101049
522257,174642,101050
523701,173544,101051
528163,172354,101052
527431,172548,101053
528283,173354,101054
527924,176527,101055
527482,176764,101056
528119,171797,101057
528592,170936,101058
526616,172577,101059
523386,174365,101060
527029,176645,101061
523812,173613,101062
525391,173342,101063
521520,174288,101064
524005,174649,101065
527156,173693,101066
524512,175308,101067
527583,172931,101068
524889,171025,101069
522766,175138,101070
527042,174633,101071
523900,174602,101072
529103,173535,101073
528034,173974,101074
525314,174895,101075
527583,172931,101076
528056,176680,101077
528208,173365,101078
528098,172561,101079
528341,172882,101080
523728,173976,101081
528870,176969,101082
529066,170812,101083
527511,174727,101084
527035,176522,101085
522190,172303,101086
523592,175152,101087
528543,175257,101088
527584,174151,101089
527762,171982,101090
528332,175241,101091
524639,174575,101092
524284,173151,101093
528065,173793,101094
639432,167136,101095
488937,158065,101096
528207,175831,101097
522907,174739,101098
524028,173745,101099
527169,172937,101100
528279,175383,101101
521689,175313,101102
526164,172467,101103
529763,178066,101104
524835,182642,101105
524829,182547,101106
527092,183132,101107
526509,182030,101108
529265,178131,101109
525705,181829,101110
525311,182561,101111
526953,182355,101112
529889,178598,101113
524383,182958,101114
526535,183794,101115
525940,181017,101116
527037,183464,101117
526535,183794,101118
525940,181017,101119
524394,182467,101120
529242,181745,101121
529548,179003,101122
527459,181362,101123
525575,181820,101124
525528,183286,101125
528421,178462,101126
530611,181081,101127
527354,182085,101128
529064,178013,101129
528476,180499,101130
529559,180851,101131
526422,180910,101132
526196,182511,101133
524741,183012,101134
525683,181957,101135
527546,181766,101136
525132,181428,101137
529827,179261,101138
525183,182121,101139
528736,179092,101140
525889,182081,101141
525274,181553,101142
528270,181584,101143
529206,179068,101144
526791,182284,101145
529777,178296,101146
527312,181875,101147
529431,178226,101148
526552,183679,101149
527124,181914,101150
529594,179104,101151
528296,181984,101152
529272,179311,101153
525469,183256,101154
525795,183125,101155
526561,183245,101156
528666,181576,101157
527724,182244,101158
529927,179412,101159
528183,178867,101160
528263,178574,101161
530047,179360,101162
526991,178029,101163
527570,181036,101164
529634,178630,101165
529231,179110,101166
526467,183341,101167
526542,183346,101168
527431,183481,101169
530143,181044,101170
527664,181685,101171
527584,181403,101172
529819,178495,101173
527164,182912,101174
526882,175144,101175
525633,183266,101176
526355,183105,101177
529044,178732,101178
525969,180945,101179
484711,233837,101180
523896,182571,101181
525551,181088,101182
636300,171200,101183
524809,182251,101184
547691,184072,101185
547691,184072,101186
546774,185234,101187
546774,185234,101188
545822,184040,101189
544442,183568,101190
544442,183568,101191
545828,184731,101192
545828,184731,101193
546880,183956,101194
546880,183956,101195
544013,184537,101196
544013,184537,101197
545104,183966,101198
545104,183966,101199
546165,183070,101200
549437,186675,101201
550210,183257,101202
548410,188015,101203
548443,184276,101204
548443,184276,101205
548487,186607,101206
548487,186607,101207
549595,185391,101208
549592,185309,101209
548194,189545,101210
549365,183556,101211
550976,187161,101212
550932,187209,101213
548106,185779,101214
548106,185779,101215
550461,184093,101216
549230,185430,101217
549230,185430,101218
548573,188552,101219
548866,184187,101220
547891,186499,101221
547891,186499,101222
549383,184397,101223
548069,189608,101224
546165,183070,101225
549437,186675,101226
548794,184928,101227
548829,186204,101228
547581,186917,101229
547522,185528,101230
546884,186340,101231
550639,184798,101232
544043,184012,101233
549383,184397,101234
544156,183775,101235
548737,185898,101236
548838,183622,101237
547411,185611,101238
547206,186684,101239
548476,188616,101240
545828,184731,101241
549623,183932,101242
550112,185839,101243
545048,184690,101244
548825,186950,101245
547963,185474,101246
549215,187064,101247
545031,184517,101248
548992,185880,101249
548414,183777,101250
527087,195626,101251
528689,194167,101252
525668,191761,101253
526828,196062,101254
526783,194420,101255
520282,190557,101256
522584,187917,101257
520286,190526,101258
523677,189134,101259
519573,193703,101260
519442,193726,101261
525598,189486,101262
525598,189486,101263
528271,194004,101264
524390,186337,101265
527487,194545,101266
523635,186708,101267
523635,186708,101268
521535,189221,101269
528083,190944,101270
521053,193499,101271
526107,196508,101272
520522,191904,101273
520522,191904,101274
523053,191451,101275
519523,191548,101276
519523,191548,101277
520747,193496,101278
523906,196826,101279
524584,192216,101280
524978,188877,101281
524978,188877,101282
520791,190910,101283
525422,195265,101284
528626,191205,101285
528107,192524,101286
521477,188682,101287
521477,188682,101288
526921,196783,101289
526076,190672,101290
526982,190033,101291
526982,190033,101292
528377,194732,101293
525719,191679,101294
525719,191679,101295
526149,192370,101296
526931,191657,101297
525135,193224,101298
526318,190626,101299
524264,195593,101300
524264,195593,101301
524174,187396,101302
524174,187396,101303
523382,195582,101304
521082,191423,101305
521082,191423,101306
524603,195591,101307
521569,190463,101308
524324,189626,101309
521569,190463,101310
522591,189509,101311
526761,193616,101312
526761,193616,101313
527502,195470,101314
524872,186340,101315
523772,197077,101316
526979,189621,101317
525232,197563,101318
527783,192497,101319
522925,188810,101320
526280,193561,101321
522925,188810,101322
524746,190949,101323
527317,195180,101324
528581,192454,101325
522534,192785,101326
524931,193894,101327
527895,196294,101328
526917,193833,101329
520591,190759,101330
526420,190952,101331
524125,186126,101332
525067,195987,101333
523095,192498,101334
525580,189989,101335
522624,189086,101336
522624,189086,101337
527228,193996,101338
521569,190463,101339
519803,193439,101340
524350,187703,101341
520712,191769,101342
523787,188927,101343
518633,192830,101344
527853,192405,101345
524632,194876,101346
523520,187587,101347
524845,196314,101348
522483,191460,101349
525672,189571,101350
527778,195482,101351
527295,191678,101352
526995,192130,101353
525566,188467,101354
523053,191451,101355
529173,194444,101356
523568,188931,101357
523744,196731,101358
521380,193756,101359
523162,189668,101360
526058,192177,101361
526022,193124,101362
529324,194021,101363
521928,190571,101364
526275,189926,101365
523775,190136,101366
522605,192610,101367
523599,189538,101368
525868,187188,101369
526012,195759,101370
522595,192621,101371
522976,192225,101372
524286,196505,101373
525341,197604,101374
526496,188342,101375
520922,192197,101376
525131,187721,101377
522178,192419,101378
523711,188555,101379
519587,192867,101380
526619,188839,101381
524942,190464,101382
521427,192238,101383
523312,188736,101384
524942,190464,101385
524942,188200,101386
520316,191325,101387
523564,189090,101388
525517,190047,101389
524319,186230,101390
527536,192170,101391
522571,185971,101392
523260,189250,101393
526318,189421,101394
520648,193478,101395
527540,193376,101396
523487,187609,101397
548263,177809,101398
547539,179438,101399
552233,177073,101400
547941,176369,101401
547838,175369,101402
546456,175254,101403
544831,175927,101404
546123,176548,101405
546123,176548,101406
549770,175013,101407
547170,177188,101408
546168,175745,101409
549396,175545,101410
548550,175796,101411
548550,175796,101412
548454,174428,101413
545185,175462,101414
545185,175462,101415
552238,175356,101416
550631,175326,101417
551660,176927,101418
552330,177087,101419
548292,177759,101420
548292,177759,101421
549142,177070,101422
550983,177699,101423
549310,178211,101424
549861,179072,101425
546481,172429,101426
546116,173056,101427
545899,174138,101428
545413,172315,101429
546899,171133,101430
552330,177087,101431
547539,179438,101432
550967,176891,101433
544704,172874,101434
547589,179721,101435
549645,176496,101436
548249,179254,101437
549956,179092,101438
546420,173340,101439
547334,180626,101440
548540,179207,101441
548128,170893,101442
546847,174111,101443
547307,181174,101444
548120,172332,101445
547956,173514,101446
549876,177175,101447
548919,178971,101448
547665,176046,101449
550969,176679,101450
547493,175925,101451
548886,173437,101452
546258,173015,101453
551293,175109,101454
546284,176040,101455
545455,174139,101456
551010,175012,101457
550289,177625,101458
548695,176372,101459
548112,179495,101460
547304,171192,101461
546489,175163,101462
548781,174532,101463
545065,175424,101464
546868,174297,101465
546606,172862,101466
546941,176454,101467
550537,177255,101468
548240,179613,101469
549194,175388,101470
547451,172108,101471
550151,178565,101472
550289,176697,101473
550235,176683,101474
547450,176622,101475
546023,171207,101476
549876,174751,101477
549953,175009,101478
549557,174146,101479
547061,173167,101480
546219,172111,101481
546999,171526,101482
547464,171071,101483
546039,172061,101484
550967,176891,101485
550978,175005,101486
546278,173491,101487
547605,175798,101488
521396,184393,101489
520575,184157,101490
523020,183489,101491
525081,183081,101492
481954,169455,101493
417549,434592,101494
523551,185363,101495
520547,184530,101496
517138,186959,101497
524936,182963,101498
521137,183464,101499
517838,187953,101500
517772,187995,101501
518026,188544,101502
519977,188577,101503
521666,184295,101504
518822,184117,101505
518822,184117,101506
523968,184019,101507
521591,185552,101508
518377,185485,101509
517958,187213,101510
519786,189328,101511
519786,189328,101512
516584,185882,101513
516584,185882,101514
517505,184641,101515
518376,186130,101516
518376,186130,101517
521071,186327,101518
518881,184714,101519
522602,184026,101520
520512,183840,101521
521873,184023,101522
523722,183042,101523
521012,184771,101524
522256,183121,101525
519973,186213,101526
524562,183530,101527
520811,188560,101528
522573,185177,101529
523143,185937,101530
520390,187901,101531
521772,186538,101532
524603,184020,101533
521673,183577,101534
523191,183060,101535
522423,184834,101536
521289,184721,101537
522589,186206,101538
518800,185082,101539
525107,183289,101540
525107,183289,101541
522931,184693,101542
520098,188410,101543
523022,184716,101544
520418,183856,101545
518816,185048,101546
523176,186533,101547
520508,185961,101548
519138,188145,101549
517203,186265,101550
522520,183720,101551
519960,185118,101552
524137,184374,101553
523903,184046,101554
521386,184266,101555
524976,183008,101556
